,full_text,Label
151,Cerita Porno Ku Remas -Remas Tetek Guruku Yang Montok: Cerita Ngentot Sama Guru Montok | Hot News Trend Guru Nge... http://bit.ly/dKSdm1,3
152,"Baru yang kek gitu bilangnya kek gini. Sehat? Padahal kemarin2 suka rasis2in Tionghoa WNI, ganyang cina apalah. Liat aja Ahok sm Ernest Prakasa pada bilang apa ",1
153,"Knp ya,kalo coli,gak puas banget gw,mungkin kalo tangan itu,nyesuain sm gede kontol kan ya,kalo memek kan,kalo sempit ya enak.ky dipijit.",3
154,"nilai religi itu berteriak kafir dan mars ..ayo ayo ayo bunuh ahok ,ayo bunuh ahok sekarang juga @syihabrizieq",1
155,"Minta di ganyang RT @cina_totok: hahaha muka boros RT @Evan_Asher: Kenapa ya kalo blanja di hero sndirian kyk bapak"" yg lg jomblo --""",1
156,Waa agung betul lah awak kt exo .kalau palestin kene bom tu. tak sengaja eh ? Yg bom tu islam ke kafir ?  @ainursofea77,1
157,Remas dan Netek Susu Cewek Mulus SMA Baru Numbuh:   Foto Hot Remas dan Netek Susu Cewek Mulus SMA Baru Numbuh... http://bit.ly/2d1oRSh ,3
158,"Senang karna mereka bener2 lagi ada di ladang jihad, ladang amal, tinggal kena satu peluru atau bom dari orang kafir udah pasti mereka masuk surga tanpa hisab..",2
159,Kayak dya pernah liat ajaRT @Snjayaaa: Wkwkw kt nya dulu jmbut mu pling lebat RT @FridaRatih: Jembut mu dahRT @Snjaya,3
160,"Ternyata @rajasundawiwaha bodoh jg....gak ada kata khilafah dibilang khilafah....ntar klo kita bilang tagar yg pro pemerintah kita bilang ""tegakkan negara pki melanggar UUD45 katanya fitnah.....hadeeeehhh",2
161,"Jadi cewek itu jangan kaya kertas, yang tak bisa kembali setelah di remas, namun jadilah tetek yang semakin gemas setelah di remas².",3
162,"Dan AHMADALBAAAR!!! :p RT @MOSSADMoza: ""Tegakkan Khilafah"". RT @illiandeta: Hmm mbayangin kl 500) kader PKS nge tweet, apa isi tweetnya yah?",2
163,"Huss!!! apa dah niy twitnya (¬_¬"") RT @Ezziiiiii: Tai RT @RaynSSFK: Gila lo gi RT @egiegayy: aduh pengen ngewe ama @Ezziiiiii",3
164,"weeh , jan jan serasa wong papua ki tuk gosong gosong RT @Amlght: Ediyan nglaju gurun sahara ya kamu? WahahahaRT... http://mtw.tl/l6w2x8",1
165,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
166,"Ahhh asuu.. Klau final nah msih hjan! Ku ganyang kii RT @FadelyFaledy: Haha,cina untung kita buntung RT @chriztychiztyy: Hahaaa.. Ini mi g",1
167,Q: ngocol lu-_- ngajak ribut? A: anjink lo tuh Q: tae lo sono A: babi! Q: kontol! A: memek Q: tetek tae! A: titit udh!,1
168,"Wkwk biarin kek orang papua ntar ""@trlstari: Enggaala jangan nanti gue gosong RT @deniistwn: Diatas api bisa ga nulisnya?wkwk",1
169,"Bom buku tulis aja kali ya, meh teu kudu belajar RT @Panca0kta: ayo bom bunuh diri pas jumatan bsok RT @azkirawk: Yu ah kita jihad RT @Panca",1
170,"Dokter di sumbar di intimidasi? Repotter dipukul diusir? Bawa tulisan ganyang cina? Spandul bunuh ahok? Takbir keliling anak"" ngomong bunuh?",1
171,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
172,"""sibabi china sangat biadab memperlakukan kaum PRIBUMI, dan para jongon2 spt banser & nu nusantara mendukung ketimpangan ini, biadabnya mrk!""",1
173,"Goblok...

Bikin malu orng papua sj...orng papua yg disni pintar2 cm km saja yg goblok...bodok pula...

Nonton video sana biar km tau ahok bcr apa.

Kebanykan koco batang to jdi BABIngung",1
174,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
175,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
176,"@DivHumas_Polri pak polisi rumah saya di lempari anak2 di mesjid depan rumah di maki2 kafir, awas mau di usir, saya harus gimana? Bukti video saya punya",0
177,"Enak ancen mak , RT @Imassafitrii: Susu ultra ae enak RT @bintangapp: Rek info dong buat tugas ospek . Susu remas rasa strawberry itu",3
178,"Gandul : ""Maaf ya Mbak, klo susu mbak tiap dua hari diremas-remas, tapi berhubungan badannya hanya setahun sekali, apa mbak gak jd gila ???""",3
179,"Woi... Kami yg tinggal di PAPUA kaget liat harga dlm kota BBM segitu.. Suruh dtg tuch orgnya  ke PAPUA biar Melek matanya,Goblok di piara",1
180,"Di daerah lain ga da masalah bro, di papua, bali, NTT dll. Lo goblok kl lagi laper, makan dl sana th ada mie tai ayam....",1
181,aih tunggu meko di ganyang sipit RT @safaangga: Adakah cina yg harum? :p RT @claragedalya: ih saya nda mandi tapi tetap ha,1
182,Ngawur! Ayat 107 al-Anbiya bukan bicara beliau abg nabi tapi sbg rasul/utusan berstatus rahmatan lil alamin; inilah poin sesat pikir Abdul Somad; dus apa dasarmu bilang Nabi dirikan khilafah di Madinah? Yg ada berahi khilafah2an kamu proyeksikan ke masa Rasul di Madinah; itu gila https://twitter.com/Jumadim89/status/950676147750125569 …,2
183,"RT @glrhn: Ayo Yang bilang mau pindah, mau bunuh diri, mau jadi kafir, mau lari bugil dan mau masturbasi di tempat umum silakan dilaksanakan",1
184,"Jangan takut membahas khilafah. Karena khilafah itu bagian dari Islam. Khilafah bukanlah HTI, hanya saja kebetulan HTI yg dengan lantang menyuarakannya. Tp sbg umat Islam, kita harus percaya janji Allah bhw di akhir zaman khilafah Islamiyyah akan tegak kembali dimuka bumi ini. pic.twitter.com/byGynN4Fju",0
185,Di mata orang indonesia melihat bahwa.Orang papua sepertinya keturunan dari monyet kalau dorang keturunan itu dari baby nya ini kenyataan,1
186,"Like our Page and Share this post Bigo HOT!!!, Dari Emut Jari Sampai Remas Tetek +… http://dlvr.it/Nr4pnt  visit http://www.bigolivecams.ga pic.twitter.com/leEVzPixay",3
187,"Foto Memek Sempit Anak SMP Gadis Perawan: Foto Memek Gadis SMP Perawan – Lagi-lagi anak smp perawan, tapi kali... http://bit.ly/1U26riv ",3
188,"@memeksange692 kenyot lobang na ky cipok bibir km,toket na aku remea trus,pentil ngaceng sangein..kocok kontol aku..nnt aku lgs sodok memek",3
189,"Pertanyaannya apa Ustad Somad lapor mau ke HK pd Pemerintah, apa dia minta perlindungan pada saat di Usir?? dr Hk pada Pemerintah?? Atau jangan2 Ustad Somad tdk mengakui Pemerintah?? Maka nya dia lapor ke FB kafir.",0
190,"""Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dngn intonasi yg familiar tuntuna""",1
191,Dan pada akhirnya kita hanya diam membisu melihat saudara kita bagai tikus yg di usir dr sarang oleh penguasa kafir,0
192,"Waw, pantesan hahha RT @tkjfauzan: gw jualan susu kebo RT @CheeSaey: Jualan santan lo? (¬_ ¬͡͡"") RT @tkjfauzan: gw suka meremas remas",3
193,"Bom, teroris, anarki, benci orang kafir, unkonstitusional, miskin, tukang palak, tatoan...msh ada lg gak stigma yg lain buat islam saat ini?",2
194,Usir cina! Ganyang !! Tapi cina yg jahat aja ya “@beadybams: @infopolitik  betul.....harus direvolusi lagi ini negri..bukan milik Cinaaaaa..,0
195,Guee RT @Yadong_Town: Go Follow -> @ydg_kyuhyun need cewe yg sangat semok dan memek nya masih sempit min/? Dia pen maen di tl harus frontal!,3
196,atau saat madinah dikelilingi parit dg pasukan kafir di luarnya. tak lekas wkt yg dkrbankn. tp Allah selamatkn dg angin yg usir psukn musuh,0
197,"https://twitter.com/MistressGaia/status/1022426643598639104/video/1 …
#memek #ngentot #sangek #enak #seks #kontol #abg #pentil #payudara #blowjob #horny #bokep #bokepsemi #bokepindo #ngewe #sepong #amoy #enak #bispak #bisyar #lonte #jablay
BONUS 10.000 >>http://bit.ly/2LnlpmE ",3
198,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
199,"Dipaksa Ngentot Oleh Anak Sendiri
http://www.indobispak.com/2018/01/dipaksa-ngentot-oleh-anak-sendiri.html …
#anakcabul #anaksange #bandung #beautifulgirl #beautifulgirl #ceritadewasa #ceritasex #cerpensex #mamahot #mamasexy #memekbasah pic.twitter.com/20t2P89CzW",3
200,"ASAL GOYANG #7 - MAMAH MUDA LAGI MAKAN PISANG https://youtu.be/waFtVfGdw54  lewat @YouTube
kontol, memek, basah, tante, toket, gede, abg, indonesia, smu, smp, bugil, ngocok, crot, mulus, becek, muncrat, dildo, sange, colmek, toge, tetek, sange, horny, sempit, bugil, hot, goyang,",3
201,Kalau dijawab bhw khilafah adl sarana utk menerapkan hukum Islam seperti hukum potong tangan td? Hukum bg pencuri di Indonesia adl hukum thaghut krn tdk sesuai nash yg harus potong tangan bgmana?,0
202,"Jilmek punya kamu malam ini enak kali ni , pas bangat lagi pengen.  Bagi cewe daerah Jakarta yang pengen ! Chat aja (serius nggak ngomong doang ) 

#sange #jilmek #ngewe #ngentot #fuck #doggy #jakarta #skrang",3
203,jembut kepanjangan x it :p RT @Margarethamaru @pepencilik Fyuhhh. untung ajha.. kalo lebat kan eike malu.. ntar disangka g apaan punya bulu,3
204,"pantes mesti salah liat, sy pikir itu kunam RT @wirzrawk: kalah lebat lek jembut ae RT @diopsycho: itu kumi… (cont) http://deck.ly/~wDWEU ",3
205,"Frontal di Hari Raya ;p -» RT @rsagungprasetyo: @GibranKahll tauk th, JANDA 3 anak. MEMEK udah dool,pake ngincer KONTOL brondong2 trus. wtf!",3
206,Parah njir RT @amelyalrst: ada yang mau sewa gue? gue jablay kualitas ok. toket gede masih perawan memek sempit. telpon aja ke 083898005407,3
207,"Ahok top..lebih top klo jd moeslim gak lagi dibilang kafir, dia untung ,betawi untung, usir dan tolak asingseng berdiri dgn kekuatan sendiri",2
208,"Sebelum Ramadhan : Cina Kafir , Komunis , Antek Aseng , Penindas , Usir dari Indonesia bla bla bla banyak lagi lah lainnya

Pas Ramadhan & Menjelang Lebaran : Koh , cici minta THR dong !!!! Bahkan pakai Surat resmi lho ",2
209,"Ok syg, aku udh ngk kuat  *remas tetek kamu* ""@mayaSEXY13: Terserah kamu aja syg:* *cupang leher kamu* RT @RudyJarvis: Siap diapain say :* """,3
210,"@triyantoalek ahh,enak...ahh,ahh...yg cepet yank..memek aku masi sempit kan?blm melar dan masi elastis...jd enak dgenjot",3
211,"@NuarintaNis Panjang 29cm, berurat, tegang, dan penuh dng peju!..Malam ini kontol aku buat kamu, dear.. #sange #memek #ngentot #horni #sex",3
212,"Saran saya kepada Nahdliyin jgn dikit-dikit bilang ""kembali ke Khittah"", nanti malah mirip HTI yg demen bilang ""tegakkan Khilafah"".",0
213,Saf ga ada tuh yg nama remas???RT @safiraamijaya: HAH?!RT @Gifagumelar Oke gue add ~RT @safiraamijaya: remas tetek fahmi al husain. o,3
214,"Umat Islam harus bersatu dlm satu wilayah negara dgn satu akidah dan satu syariah di bawah satu pemimpin, yakni khalifah. Itulah Khilafah..",0
215,"Allah SWT tidak bisa diajak gaul Pak Lukman, sukanya dengar orang ngaji terutama ayat penggal kafir dan cocok2 penis ",1
216,.... RT @KancutGanteng: Itu tetek kek :I RT @Kakek_Gila: Itu hati apa kertas cuk? Kok di Remas-remas terus ama gebetan? #KG,1
217,"Pantesan aje otak lu dangkal gue nggak pernah usir yg dakwah kl ada yg dakwah siapapun ustadnya gue dengerin. kl elu punya hati & ahlak yg baik kagak bakalan ngatain orang kafir,  setan & temennya kl orang spt itu sama aja dg yg ngatainnya atau mungkin lebih dari itu.",1
218,"RT @asepfakhri:shasta dmi sharta, kaum Muslim tseret jauh dr identias keislamannya | pjajah kafir di usir, hukum&budayanya dinikmati #ironis",1
219,"Eh siapa yg mbuat negara ini merdeka ?kl bukan Soekarno tdk ada negar indonesia, guoblok disimbongkan, 71 th merdeka baru pak de yg bikin bensin di papua dan seluruh indonesia harga nya sama, itu namanya keadilan sosial goblok,apa yg dilakukan bapak mu?",1
220,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
221,"@Perkasa_Liberal ya Allah kami patuh padaMu (Quran 60:1-9) Kau perintah kami berbaik dgn kafir yg tak perangi & tak usir kami, sygilah kami.",0
222,"Kamu kasar ya trnyata :') RT @baranakha: Dasar cina!!! Ganyang cine loleng,cina naskleng RT @boribora14: Salam kenal n salam merdeka",1
223,Anjir parah bgt bajaknye RT @amelyalrst: ada yang mau sewa gue? gue jablay kualitas ok. toket gede masih perawan memek sempit. telpon aj,3
224,tetek kau kuremas remas mau? RT @inukuruyuk: iya goyang tetek lah RT @siipandu: goyang apa? goyangnya di parwis hotel ahhaa,3
225,@MUHAMMAD_S4W uda mad diemin aja. Mending kita nntn euro yg dipenuhi kafir. Drpd liat timteng isinya mayat smua. Bom bunuh diri.,1
226,"Logika sy, isu pemimpin non muslim ini udh terjadi berkali-kali. Namun yg kali ini dianggap menghasilkan reaksi ""ganyang cina""?",1
227,"RT @herdirinananies: Baca surat si org bom bunuh diri, ada kata kafir, cari lah makna kata kafir sebenarnya dlm Quran ..",0
228,"Ow topik yg aku suka ini. Bakar! Ganyang! ""@aprie_rdw: @mindatrix iya min, kan ada yg dbakar aritu dlante 4. U know la, cina kan sukak bakar",1
229,"Ini yg jelas penistaan Agama masih ada aja yg bela. Ayo dong demo juga, teriakin kafir, bunuh, gantung ",1
230,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
231,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
232,"Saya serukan dari Kota Suci Mekkah Al-Mukarromah, Seluruh Umat, Seluruh Bangsa, seluruh Rakyat; Bersatu Untuk #JIHAD melawan Preman-preman bayaran...!!!

TAKBIR...!!!



*HRS*

•

https://youtu.be/uoeVJ-kg-co pic.twitter.com/QsCKWA569q",0
233,"Hahaha RT @Hellvikz: yg saya follow pada ngomong jorok & kasar jam sgini, saya juga ikutan ah.. PENGEN NGENTOT 2 CEWE SKALIGUS!!!!",3
234,Lah vidionya ada bahkan usir orang lagi sholat dhuhur kurang kafir apa coba ini Banser udah bisa diketegorikan ormas Radikal wajib di bubarkan orang HTI aja Ngak ngapa2in di bubarkan apalagi ormas yg memiliki cara2 seperti PKI anti Agama dan Demokrasi ini,1
235,"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",1
236,"Tante Jilbab Sepong Kontol Gede Mulut Sampe Gak Muat: Foto Tante Jilbab Sepong Kontol Gede, foto sex, foto pan... http://bit.ly/1RnxTCi ",3
237,Jembut sudah lebat masih ngaku anak-2? HMMM... RT @felixkiddo: Ii aku anak2 taauuu.. RT @dandyhuang: HEH! Ingat umur yak. :),3
238,"Ih Kecil aja pamer.. RT @ceritaseks Cerita 17 tahun memek d colok kontol: Sinta Bugil
Klik pada gambar untuk memper...  ..blum sunat saya",3
239,"Partai Khilafah Indonesia(PKI)....

Gerombolan islami yg mengejar selangkangan surgawi lwt aksi Bom Bunuh diri .

#Toilet kencing Onta Bahlul pic.twitter.com/qu8hxbjp5a",1
240,"pic.twitter.com/fKPeZmabxw
#memek #ngentot #sangek #enak #seks #kontol #abg #pentil #payudara #blowjob #horny #bokep #bokepsemi #bokepindo #ngewe #sepong #amoy #enak #bispak #bisyar #lonte #jablay
BONUS 10.000 >>http://bit.ly/2LnlpmE ",3
241,KNSDM = Kontol Naik Sepong Dong Mbak wakakakakaRT @rawadi: @KylaNathania kok tau nama panjang kk de ? Haha iya deh KNSDM hehe,3
242,"http://www.Dewa17.com   - mandi bareng yuk beby
.
.
#cewek #bokepjepang #bokep #bokepindo #toketgede #toketbesar #toketmontok #bugilcantik #bugil #payudaramontok #cewekmontok #memekbasah #memekbecek #dagelanhttp://www.dewa17.com/image/post/17618 …",3
243,Tua muda sama saja. Yang paling belaguk adalah beberapa mahasiswa yang mau dirikan khilafah. mahasiswa taek.. pic.twitter.com/pCGRAlj38o,1
244,Israel anjing. Fuck tuhan lo yg tolol . Masjid Al-aqsha mau di bom . Dasar negara anjing. Terkutuk laknat kafir. Dajal semua lo tolol!,1
245,ratederpe: #rrp bayangin aku sepong oppa abis itu aku masukin kontol oppa ke memek terus oppa nyusu di nenen sambil aku goyangin memek. Ugh…,3
246,Uve udh gk mau lg main hati kamu uve cukup kenal BO aja.. karna klo minta jd pacar ujung2nya pengen ngewe gratis ya gak siihuntungnya buat uve apa??  jgn sok pura2 cinta lah... basi tau... pic.twitter.com/ApNfg8VIdB,3
247,"teu sieun, mana cik ceuli kayu teh hayang nempo urg @agungher embung salah kieu yeuh. nyieun lieur batur. cina cina. ganyang ku aing. RT",1
248,"Aplikasi vcs dan bokep
#bokep #COLENG
#video #uh
#vcs
#vc
#sange
#ngentotmemek
#ngewe
#ngentot
#pengen
#gratis
#bokepindo
#sangekberat
#memek
#kontolbrondong
#bugil
#camsex
#hypersex
#masturb
#kimochi
#sange
#memek
#kontolbrondong
#vcsyuk
#vcsreal
Tik tok
https://qz2yg.app.goo.gl/fbcY ",3
249,Kita harus mengikuti ulil amri? Bknkah ulil amri yg dmaksud rasul adlh Khalifah.. Beginilah nasib muslim sluruh dunia ktka tdk ad khilafah,0
250,@daitadit RT @mssmora: @rahavica dih dih dih dih salting. Woyyy!!! @farissya @novitarahmi si sampah cina karbitan nih salting!!! Ganyang yok,1
251,"Oooo....laki2 ini anjing memang !!
Jadi harus pakai nama MAMAD ?
MAMUD ?
MUSTAFA ?
baru lah masuk kedalam GEROMBOLAN yg memekikkan takbir utk kemerdekaan ?

Sialan kau !! Pantas saja, org yg paling banyak bernama MUHAMMAD itu adl tukang ""BOM  BUNUH DIRI"" kpd para Kafir !   Cuih..",1
252,"Lomba dapetin hatimu kpn? RT @BeritaSahih: Kafir lagi berlomba buat jam tangan pintar, muslim berlomba buat bom bunuh diri …("",) #AyoMurtad",1
253,"#2019JokowiMaruf | RT Syarman59: Heboh !!! Spanduk “Saatnya Tegakkan Sistem Khilafah” di SMA 5 Kota Bengkulu
poldabengkulu
Para orang tua dan murid SMA 5 Bengkulu dikagetkan adanya terpasang spanduk yang bertuliskan “SAATNYA TEGAKKAN SISTEM KHILAFAH” dan… http://bengkulukito.com/2018/08/31/heboh-spanduk-saatnya-tegakkan-sistem-khilafah-di-sma-5-kota-bengkulu/ …",1
254,Usir amerika dan sekutunya dari Indonesia. Negara kita besear dan juga punya power. Jangan jadi pecundang! Gausah tkut ama kafir n yahudi,1
255,Ough kontol G̲̣̣̣̥ûε̲̣̣̣̥  ĽªgĨ ∂ɪ̣̇ kocok sm tante Yn gila...'Memek na enk  ß⌣ªª⌣ªªÑgêt Nyedot tebal  ϑάϞ merekah smbl G̲̣̣̣̥ûε̲̣̣̣̥  remas,3
256,"""ayo ayo ayo bunuh ahok, 

ayo bunuh ahok sekarang jg, 

penjarakan ahok!!""



~izrail pun dtg mencabut nyawa,

kalo gitu jihad bkn? masuk surga?",1
257,"Membayangkan Nabi Muhammad memerintahkan ""bom bunuh diri"" pd sluruh umat muslim utk membunuh org kafir. ""Sudah pasti islam tk akan Jaya!!""",1
258,@jsukwon hemmm.. Dasar homo /ambil botor bir/ /masukin setengah botol kaca ke bool lu/ hemmm /ambil kontol lu/ /sepong dari belakang/,1
259,"Sd psti hoax, namanya jg metrotipu media kafir harbi, gua penasaran siapa sih penulis2 di metrotipu ini? Kok sgtu sampahnya mereka nyampah dmn2, ga nyampah ga mkn, kl jokowi kalah, mreka hrs tutup, usir aja ke cina asong sana",2
260,"hmm bokep RT @sellizaumi: Aduh, kok jembut gue udah lebat lg aja sih :( sampe-sampe balapan sama celana panjang gue :(",2
261,Kl di usir bru bilang sesama saudara warga indonesia ..  kl teriak teriak kafir kog gk bilang kafir indonesia juga warga sesama indonesia,1
262,PERHATIAN : the KAFIR'S sdh lma d nytkan bubar d krna kan Sulis sdh kluar dan Ramadan d usir scra tdk trhormat dri the KAFIR'S.,1
263,"Berarti kalau ada umat non-Islam harus keluar dari negara itu ya mba kalau khilafah Islam hanya untuk umat Islam saja?

Kalau ternyata perang yang menang justru kafir gimana mba? Mba mau pindah ke luar negeri atau gimana?",1
264,Bbeda kelas. Dinegeri kami klo ad bom. Pasti dibilang teroris muslim radikal. Beda kasus bom alam sutra itu bkn teroris krn kafir yg ngbom https://twitter.com/maspiyuuu/status/868244334499422208 …,0
265,"Tante Jilbab Sepong Kontol Gede Mulut Sampe Gak Muat: Foto Tante Jilbab Sepong Kontol Gede, foto sex, foto pan... http://bit.ly/1RnxTCi ",3
266,"Berani ga? Ngmg aja kardus bekas! RT ""@DaengLira: Entar ada gerakan Ganyang Cina .. Baru pasang muka melas tuh Cina RT""@eyuah",1
267,"Orang kafir tak takut hina Islam sebab

Orang Melayu kat sini reti berdemo berguling je

Kalau negara lain,mesti bom sana sini

Berbanggalah",1
268,"Kaum yg memaksakan natal di monas adalah kaum yg sama mengharamkan pemimpin non muslim, yg sering teriak kafir
Memaksakan natalan di monas sama saja perlakuan intoleran berkedok toleransi
Mau toleran cukup sederhana, jgn ada bom lagi saat perayaan natal di gereja",1
269,"Wtc=building demolition, bom bali=mikro nuklir, bom panci low>bom k melayu hight, fitna terorisme buatan orang kafir dg menunggangi awam.",1
270,"Ada yang bilang kalau saya pake kaos ada freemasonnya gtu ? saya kafir..perusak bangsa, terus yang bunuh orang banyak pake Bom ? Ohh. .",1
